Date,Branch,Product_Type,Channel,Customer_Segment,New_Accounts,Closures,Transactions,Revenue,Avg_Balance,Customer_Complaints,Cost_per_Account,Total_Cost,NPA_%,Churn_Rate_%
1/8/2022,Velachery,Savings,Mobile App,Retail,1,1,27,2542.14,28947.97,1,353,353,0,50
1/8/2022,Velachery,Current,Internet Banking,Retail,3,1,23,2169.13,180393.41,2,788,2364,0,25
1/8/2022,Velachery,FD,Branch Visit,Corporate,3,1,15,1170.84,253324.52,1,868,2604,0,25
1/8/2022,Velachery,RD,Branch Visit,SME,3,1,28,1252.26,358574.19,0,915,2745,0,25
1/8/2022,Velachery,Loan,Branch Visit,SME,3,1,24,2303.22,289631.89,1,470,1410,0.87,25
1/8/2022,Adyar,Savings,Internet Banking,Retail,2,0,17,377.45,101330.7,0,100,200,0,0
1/8/2022,Adyar,Current,Mobile App,Retail,4,0,25,2480.99,469923.47,1,916,3664,0,0
1/8/2022,Adyar,FD,Mobile App,Retail,2,0,21,1948.19,274789.15,0,357,714,0,0
1/8/2022,Adyar,RD,Internet Banking,SME,4,2,27,1922.91,351294.35,0,263,1052,0,40
1/8/2022,Adyar,Loan,Mobile App,SME,3,1,22,496.22,161267.01,0,212,636,0.53,25
1/8/2022,Tambaram,Savings,Mobile App,Corporate,0,0,22,228.68,199770.25,0,511,0,0,0
1/8/2022,Tambaram,Current,Branch Visit,Corporate,7,1,30,489.25,107293.34,0,235,1645,0,12.5
1/8/2022,Tambaram,FD,Internet Banking,Corporate,3,0,37,2414.31,388217.62,0,993,2979,0,0
1/8/2022,Tambaram,RD,Internet Banking,SME,2,1,25,2417.06,106380.91,0,917,1834,0,33.33
1/8/2022,Tambaram,Loan,Internet Banking,SME,1,1,22,1949.78,74835.2,1,152,152,2.9,50
1/8/2022,Guindy,Savings,Branch Visit,Corporate,4,1,22,613.59,174508.41,1,214,856,0,20
1/8/2022,Guindy,Current,Internet Banking,Retail,1,1,24,416.16,415899.57,0,681,681,0,50
1/8/2022,Guindy,FD,Mobile App,Corporate,3,0,29,2768.95,339193.92,0,158,474,0,0
1/8/2022,Guindy,RD,Internet Banking,Retail,2,0,24,680.69,365606.08,1,173,346,0,0
1/8/2022,Guindy,Loan,Branch Visit,Corporate,3,0,25,1192.36,18427.85,0,198,594,2.92,0
1/8/2022,Nungambakkam,Savings,Branch Visit,SME,2,0,32,1683.57,52364.47,1,802,1604,0,0
1/8/2022,Nungambakkam,Current,Mobile App,SME,1,0,20,607.59,455943.65,2,242,242,0,0
1/8/2022,Nungambakkam,FD,Mobile App,Corporate,4,2,35,1856.97,280861.21,1,205,820,0,40
1/8/2022,Nungambakkam,RD,Mobile App,Corporate,6,2,15,1024.38,466591.53,0,594,3564,0,28.57
1/8/2022,Nungambakkam,Loan,Branch Visit,Retail,2,0,25,1734.28,188356.1,0,760,1520,3.39,0
1/9/2022,T Nagar,Savings,Internet Banking,Corporate,2,1,25,527.35,41527.09,0,107,214,0,33.33
1/9/2022,T Nagar,Current,Internet Banking,Corporate,2,1,31,1670.77,443556.8,0,595,1190,0,33.33
1/9/2022,T Nagar,FD,Branch Visit,Retail,1,0,15,556.91,413952.21,0,626,626,0,0
1/9/2022,T Nagar,RD,Mobile App,Corporate,1,0,21,726.79,231094.41,0,449,449,0,0
1/9/2022,T Nagar,Loan,Internet Banking,SME,3,0,15,1248.7,428533.43,0,792,2376,5.4,0
1/9/2022,Anna Nagar,Savings,Branch Visit,Corporate,3,0,33,423.95,455593.19,0,314,942,0,0
1/9/2022,Anna Nagar,Current,Mobile App,SME,3,2,22,734.23,414010.53,0,183,549,0,50
1/9/2022,Anna Nagar,FD,Internet Banking,Retail,2,0,19,1425.73,196582.61,1,166,332,0,0
1/9/2022,Anna Nagar,RD,Branch Visit,SME,1,0,35,665.85,393841.61,0,853,853,0,0
1/9/2022,Anna Nagar,Loan,Branch Visit,Corporate,3,0,30,1540.5,480669.49,0,115,345,1.71,0
1/9/2022,Velachery,Savings,Branch Visit,Retail,4,1,19,1384.02,484454.18,0,972,3888,0,20
1/9/2022,Velachery,Current,Internet Banking,Retail,3,0,29,2681.37,403202.97,1,610,1830,0,0
1/9/2022,Velachery,FD,Branch Visit,Retail,2,2,30,1948.6,53798.38,0,892,1784,0,66.67
1/9/2022,Velachery,RD,Internet Banking,Retail,2,0,23,1600.92,128267.98,1,255,510,0,0
1/9/2022,Velachery,Loan,Mobile App,SME,2,0,30,1654.92,446441.76,0,794,1588,4.66,0
1/9/2022,Adyar,Savings,Branch Visit,SME,6,0,30,903.1,285711.04,1,829,4974,0,0
1/9/2022,Adyar,Current,Mobile App,Corporate,4,0,31,2706.93,229183.02,0,351,1404,0,0
1/9/2022,Adyar,FD,Branch Visit,SME,3,0,21,1268.2,159536.46,0,609,1827,0,0
1/9/2022,Adyar,RD,Branch Visit,Corporate,3,0,19,1288.81,182389.25,0,899,2697,0,0
1/9/2022,Adyar,Loan,Mobile App,SME,3,0,31,2294.64,413986.34,0,974,2922,1.72,0
1/9/2022,Tambaram,Savings,Mobile App,Retail,5,0,24,2172.4,375943.37,0,335,1675,0,0
1/9/2022,Tambaram,Current,Internet Banking,Corporate,2,1,23,1465.69,17606.11,0,393,786,0,33.33
1/9/2022,Tambaram,FD,Branch Visit,SME,4,2,24,1286.28,105245.68,0,431,1724,0,40
1/9/2022,Tambaram,RD,Internet Banking,SME,3,1,39,2087.15,419780.84,2,747,2241,0,25
1/9/2022,Tambaram,Loan,Branch Visit,Retail,5,1,17,976.07,351560.19,0,538,2690,2.08,16.67
1/9/2022,Guindy,Savings,Mobile App,Corporate,6,1,26,480.73,290370.71,0,608,3648,0,14.29
1/9/2022,Guindy,Current,Branch Visit,Corporate,1,0,20,707.31,89081.59,0,253,253,0,0
1/9/2022,Guindy,FD,Internet Banking,SME,5,0,32,1092.33,452442.91,0,871,4355,0,0
1/9/2022,Guindy,RD,Branch Visit,SME,1,0,22,983.6,128934.4,0,939,939,0,0
1/9/2022,Guindy,Loan,Mobile App,SME,4,0,17,423.44,41949.62,0,150,600,1.14,0
1/9/2022,Nungambakkam,Savings,Branch Visit,Corporate,4,1,22,342.27,93493.15,1,681,2724,0,20
1/9/2022,Nungambakkam,Current,Branch Visit,Retail,1,1,23,1879.03,477394.53,0,210,210,0,50
1/9/2022,Nungambakkam,FD,Branch Visit,Retail,4,1,22,570.81,191390.94,0,652,2608,0,20
1/9/2022,Nungambakkam,RD,Internet Banking,Corporate,1,0,24,693.71,408745.5,0,569,569,0,0
1/9/2022,Nungambakkam,Loan,Internet Banking,SME,1,0,29,1111.1,189308.63,1,828,828,4.15,0
1/10/2022,T Nagar,Savings,Mobile App,Retail,3,0,24,964.58,197840.23,0,519,1557,0,0
1/10/2022,T Nagar,Current,Branch Visit,SME,3,2,32,1472.08,364794.49,0,525,1575,0,50
1/10/2022,T Nagar,FD,Internet Banking,SME,3,1,18,1308.17,135434.34,0,633,1899,0,25
1/10/2022,T Nagar,RD,Mobile App,Corporate,3,2,20,1721,197800.75,0,418,1254,0,50
1/10/2022,T Nagar,Loan,Mobile App,SME,3,2,27,1679.54,302431.13,0,850,2550,2.54,50
1/10/2022,Anna Nagar,Savings,Branch Visit,Corporate,2,0,23,1790.59,411017.27,1,745,1490,0,0
1/10/2022,Anna Nagar,Current,Internet Banking,Retail,0,0,26,1452,88330.78,0,792,0,0,0
1/10/2022,Anna Nagar,FD,Branch Visit,SME,2,0,23,1479.17,437266.28,2,454,908,0,0
1/10/2022,Anna Nagar,RD,Branch Visit,Corporate,0,0,24,1006.22,71295.15,0,734,0,0,0
1/10/2022,Anna Nagar,Loan,Internet Banking,Corporate,2,1,27,1532.24,416589.65,0,180,360,4.7,33.33
1/10/2022,Velachery,Savings,Internet Banking,SME,4,2,25,980.2,312680.94,0,412,1648,0,40
1/10/2022,Velachery,Current,Mobile App,Retail,2,0,24,1885.43,496219.72,0,834,1668,0,0
1/10/2022,Velachery,FD,Branch Visit,SME,5,0,24,698.9,247644.17,0,908,4540,0,0
1/10/2022,Velachery,RD,Branch Visit,Corporate,2,0,29,485.36,420293.86,0,369,738,0,0
1/10/2022,Velachery,Loan,Mobile App,Corporate,1,0,34,1675.92,201505.31,0,482,482,1.41,0
1/10/2022,Adyar,Savings,Mobile App,Retail,4,0,16,1281.88,431785.94,0,630,2520,0,0
1/10/2022,Adyar,Current,Mobile App,SME,0,0,29,641.93,290404.3,0,649,0,0,0
1/10/2022,Adyar,FD,Branch Visit,SME,7,0,22,1565.23,135915.53,0,396,2772,0,0
1/10/2022,Adyar,RD,Internet Banking,Retail,4,0,27,824.4,281365.44,0,645,2580,0,0
1/10/2022,Adyar,Loan,Mobile App,Retail,3,2,15,171.58,238723.67,0,512,1536,4.74,50
1/10/2022,Tambaram,Savings,Internet Banking,SME,2,0,39,497.85,39634.35,0,780,1560,0,0
1/10/2022,Tambaram,Current,Mobile App,SME,1,0,25,1999.38,41801.81,0,438,438,0,0
1/10/2022,Tambaram,FD,Internet Banking,SME,2,2,28,477.92,105919.15,0,192,384,0,66.67
1/10/2022,Tambaram,RD,Branch Visit,Retail,3,0,27,1755.44,438435.89,0,383,1149,0,0
1/10/2022,Tambaram,Loan,Branch Visit,Retail,2,0,26,268,304063.1,0,905,1810,4.97,0
1/10/2022,Guindy,Savings,Mobile App,Corporate,6,0,27,2382.57,355023.7,0,747,4482,0,0
1/10/2022,Guindy,Current,Branch Visit,SME,4,1,36,1299.31,262677.05,1,127,508,0,20
1/10/2022,Guindy,FD,Branch Visit,SME,4,0,26,528.9,473551.5,2,497,1988,0,0
1/10/2022,Guindy,RD,Internet Banking,Corporate,2,0,23,2014.49,295214.95,1,598,1196,0,0
1/10/2022,Guindy,Loan,Internet Banking,Retail,2,1,25,1979.41,15925.88,0,595,1190,0.55,33.33
1/10/2022,Nungambakkam,Savings,Internet Banking,Corporate,6,1,20,372.74,46413.68,1,359,2154,0,14.29
1/10/2022,Nungambakkam,Current,Branch Visit,SME,3,2,28,735.55,101897.06,1,332,996,0,50
1/10/2022,Nungambakkam,FD,Internet Banking,Corporate,3,2,27,2464.07,87789.96,0,660,1980,0,50
1/10/2022,Nungambakkam,RD,Internet Banking,Retail,1,1,29,2544.01,238123.04,1,198,198,0,50
1/10/2022,Nungambakkam,Loan,Internet Banking,SME,5,0,24,1560.59,55548.6,0,491,2455,0.53,0
1/11/2022,T Nagar,Savings,Mobile App,Corporate,2,0,31,622.03,418659.03,0,361,722,0,0
1/11/2022,T Nagar,Current,Internet Banking,Corporate,5,0,24,324.4,491624.76,0,369,1845,0,0
1/11/2022,T Nagar,FD,Branch Visit,SME,4,1,20,1043.47,161633.71,0,432,1728,0,20
1/11/2022,T Nagar,RD,Internet Banking,SME,3,1,25,1046.45,229837.67,0,428,1284,0,25
1/11/2022,T Nagar,Loan,Mobile App,SME,5,0,25,1064.9,498090.61,0,462,2310,5.73,0
1/11/2022,Anna Nagar,Savings,Branch Visit,SME,2,1,26,421.97,481847.77,0,596,1192,0,33.33
1/11/2022,Anna Nagar,Current,Branch Visit,SME,5,1,16,701.39,333324.53,1,198,990,0,16.67
1/11/2022,Anna Nagar,FD,Internet Banking,SME,3,0,29,1810.12,452627.54,0,840,2520,0,0
1/11/2022,Anna Nagar,RD,Mobile App,SME,0,0,34,2824.28,54128.36,0,687,0,0,0
1/11/2022,Anna Nagar,Loan,Mobile App,SME,0,0,23,644.25,379042.88,0,651,0,2.1,0
1/11/2022,Velachery,Savings,Branch Visit,Corporate,3,0,25,1561.14,269327.48,0,684,2052,0,0
1/11/2022,Velachery,Current,Branch Visit,SME,2,0,28,1095.11,479304.18,0,847,1694,0,0
1/11/2022,Velachery,FD,Internet Banking,SME,1,0,26,289.35,29082.64,0,361,361,0,0
1/11/2022,Velachery,RD,Branch Visit,SME,3,2,12,607.49,366978.1,0,376,1128,0,50
1/11/2022,Velachery,Loan,Mobile App,Retail,0,0,23,465.83,418114.02,1,124,0,2.13,0
1/11/2022,Adyar,Savings,Mobile App,SME,2,1,26,1834.75,92800.38,0,276,552,0,33.33
1/11/2022,Adyar,Current,Mobile App,SME,1,0,24,1000.35,396827.02,0,987,987,0,0
1/11/2022,Adyar,FD,Branch Visit,Corporate,3,0,27,2137.93,33838.92,0,519,1557,0,0
1/11/2022,Adyar,RD,Internet Banking,Corporate,1,0,22,480.92,65646.72,0,610,610,0,0
1/11/2022,Adyar,Loan,Branch Visit,Corporate,2,1,22,504.49,417842.64,1,916,1832,2.64,33.33
1/11/2022,Tambaram,Savings,Mobile App,Retail,2,0,26,2236.8,270717.81,0,786,1572,0,0
1/11/2022,Tambaram,Current,Branch Visit,Retail,3,0,21,1457.29,81670.21,0,287,861,0,0
1/11/2022,Tambaram,FD,Internet Banking,Retail,5,2,24,1319.3,190398.15,1,382,1910,0,33.33
1/11/2022,Tambaram,RD,Mobile App,SME,6,2,32,732.6,185320.83,0,234,1404,0,28.57
1/11/2022,Tambaram,Loan,Internet Banking,Corporate,6,0,29,2609.38,170553.68,1,339,2034,5.57,0
1/11/2022,Guindy,Savings,Mobile App,SME,4,0,22,552.15,164615.77,1,311,1244,0,0
1/11/2022,Guindy,Current,Branch Visit,SME,3,2,25,1609.21,235371.16,0,696,2088,0,50
1/11/2022,Guindy,FD,Internet Banking,Retail,5,1,18,657.72,372591.92,1,539,2695,0,16.67
1/11/2022,Guindy,RD,Branch Visit,Retail,1,0,26,2094.63,65159.6,0,806,806,0,0
1/11/2022,Guindy,Loan,Mobile App,Retail,2,1,29,1706.25,411002.28,1,675,1350,4.85,33.33
1/11/2022,Nungambakkam,Savings,Mobile App,Retail,5,1,18,1641.35,301504.92,0,642,3210,0,16.67
1/11/2022,Nungambakkam,Current,Mobile App,Corporate,3,2,18,900.44,108384.07,0,503,1509,0,50
1/11/2022,Nungambakkam,FD,Mobile App,SME,4,1,25,1312.71,30869.37,0,421,1684,0,20
1/11/2022,Nungambakkam,RD,Mobile App,Retail,3,2,30,2912.98,374324.38,0,731,2193,0,50
1/11/2022,Nungambakkam,Loan,Mobile App,Corporate,2,1,27,2634.58,423878.5,0,465,930,3.75,33.33
1/12/2022,T Nagar,Savings,Internet Banking,Corporate,7,1,24,1628.76,466444.77,0,277,1939,0,12.5
1/12/2022,T Nagar,Current,Branch Visit,Corporate,5,0,14,652.91,153424,1,255,1275,0,0
1/12/2022,T Nagar,FD,Mobile App,Corporate,4,0,20,804.27,34528.45,1,415,1660,0,0
1/12/2022,T Nagar,RD,Internet Banking,Retail,1,0,27,932.98,282363.98,1,118,118,0,0
1/12/2022,T Nagar,Loan,Branch Visit,Corporate,2,0,30,800.48,54352.41,0,230,460,5.24,0
1/12/2022,Anna Nagar,Savings,Internet Banking,SME,6,1,20,893.74,328379.44,1,624,3744,0,14.29
1/12/2022,Anna Nagar,Current,Mobile App,Corporate,2,0,16,1081.34,463392.97,0,880,1760,0,0
1/12/2022,Anna Nagar,FD,Internet Banking,Retail,1,0,27,2441.14,373227.67,0,654,654,0,0
1/12/2022,Anna Nagar,RD,Internet Banking,Retail,1,0,24,932.6,189413.65,0,714,714,0,0
1/12/2022,Anna Nagar,Loan,Internet Banking,SME,4,2,26,908.8,17413.18,1,364,1456,0.9,40
1/12/2022,Velachery,Savings,Branch Visit,SME,0,0,18,326.35,26323.2,0,941,0,0,0
1/12/2022,Velachery,Current,Branch Visit,Retail,4,2,20,1765.93,487292.49,0,443,1772,0,40
1/12/2022,Velachery,FD,Branch Visit,Corporate,2,1,26,1490.09,87792.89,0,171,342,0,33.33
1/12/2022,Velachery,RD,Mobile App,SME,5,0,24,1912.92,186384.25,2,261,1305,0,0
1/12/2022,Velachery,Loan,Internet Banking,Retail,2,0,23,2116.53,113513.97,0,864,1728,1.08,0
1/12/2022,Adyar,Savings,Mobile App,SME,8,1,39,2499.34,344798.38,0,744,5952,0,11.11
1/12/2022,Adyar,Current,Branch Visit,SME,3,1,28,2056.67,254989.42,1,427,1281,0,25
1/12/2022,Adyar,FD,Branch Visit,Corporate,2,0,30,2744.99,232137.27,0,925,1850,0,0
1/12/2022,Adyar,RD,Branch Visit,Corporate,2,0,24,1034.57,437025.99,0,303,606,0,0
1/12/2022,Adyar,Loan,Mobile App,Corporate,3,0,26,947.83,426674.16,0,151,453,1.5,0
1/12/2022,Tambaram,Savings,Internet Banking,Retail,4,1,23,1381.24,77396.18,0,878,3512,0,20
1/12/2022,Tambaram,Current,Mobile App,Corporate,4,1,27,1142.6,354047.19,1,171,684,0,20
1/12/2022,Tambaram,FD,Mobile App,Retail,2,1,26,1229.89,266202.97,0,531,1062,0,33.33
1/12/2022,Tambaram,RD,Branch Visit,Retail,2,1,26,1810.95,341173.67,0,590,1180,0,33.33
1/12/2022,Tambaram,Loan,Internet Banking,Corporate,4,2,30,1110.1,385357.51,0,563,2252,3.77,40
1/12/2022,Guindy,Savings,Internet Banking,Corporate,2,0,38,704.6,374831.66,0,507,1014,0,0
1/12/2022,Guindy,Current,Branch Visit,Retail,2,1,28,644.81,305895.62,1,743,1486,0,33.33
1/12/2022,Guindy,FD,Mobile App,Corporate,1,0,27,1819.09,206778.84,0,228,228,0,0
1/12/2022,Guindy,RD,Branch Visit,Corporate,2,0,27,1839.48,126305.14,0,944,1888,0,0
1/12/2022,Guindy,Loan,Branch Visit,Retail,1,0,15,1317.67,239201,1,260,260,4.24,0
1/12/2022,Nungambakkam,Savings,Internet Banking,SME,1,0,29,1296.03,466130.43,0,534,534,0,0
1/12/2022,Nungambakkam,Current,Internet Banking,Corporate,3,1,27,2073.02,343141.7,2,326,978,0,25
1/12/2022,Nungambakkam,FD,Mobile App,SME,1,0,28,1683.77,119829.69,0,111,111,0,0
1/12/2022,Nungambakkam,RD,Branch Visit,Retail,4,2,25,1311.07,158360.88,0,976,3904,0,40
1/12/2022,Nungambakkam,Loan,Branch Visit,SME,2,0,24,2385.79,258753,0,429,858,5.36,0
1/13/2022,T Nagar,Savings,Internet Banking,SME,4,0,22,1591.38,182127.72,0,749,2996,0,0
1/13/2022,T Nagar,Current,Internet Banking,Retail,2,0,28,2663.86,408205.26,0,690,1380,0,0
1/13/2022,T Nagar,FD,Branch Visit,SME,1,0,33,2244.92,428215.14,1,879,879,0,0
1/13/2022,T Nagar,RD,Internet Banking,Corporate,2,0,31,1477.31,58961.85,0,779,1558,0,0
1/13/2022,T Nagar,Loan,Internet Banking,Retail,4,1,29,1027.77,483955.71,1,531,2124,1.05,20
1/13/2022,Anna Nagar,Savings,Internet Banking,Corporate,3,1,23,534.35,441922.06,0,899,2697,0,25
1/13/2022,Anna Nagar,Current,Mobile App,Corporate,5,1,28,2231.61,255975.07,0,998,4990,0,16.67
1/13/2022,Anna Nagar,FD,Internet Banking,Retail,1,0,29,2318.48,111678.08,0,241,241,0,0
1/13/2022,Anna Nagar,RD,Branch Visit,Retail,5,0,20,1500.47,229495.37,0,847,4235,0,0
1/13/2022,Anna Nagar,Loan,Branch Visit,Retail,3,1,17,1550.58,415628.17,0,324,972,3.54,25
1/13/2022,Velachery,Savings,Branch Visit,Corporate,2,0,30,313.03,44963.74,0,675,1350,0,0
1/13/2022,Velachery,Current,Mobile App,SME,3,0,23,1069.54,465991.3,3,486,1458,0,0
1/13/2022,Velachery,FD,Mobile App,Retail,5,0,22,1450.77,123626.49,0,697,3485,0,0
1/13/2022,Velachery,RD,Branch Visit,Retail,2,0,31,757.44,106970.41,0,763,1526,0,0
1/13/2022,Velachery,Loan,Branch Visit,SME,1,0,19,840.02,406577.22,0,409,409,3.99,0
1/13/2022,Adyar,Savings,Branch Visit,SME,1,0,24,1652.33,395662.61,1,385,385,0,0
1/13/2022,Adyar,Current,Mobile App,Retail,3,0,36,2568.54,137788.17,0,744,2232,0,0
1/13/2022,Adyar,FD,Branch Visit,Retail,2,1,18,435.39,78832.27,1,164,328,0,33.33
1/13/2022,Adyar,RD,Branch Visit,Retail,2,0,25,1485.7,136663.67,0,825,1650,0,0
1/13/2022,Adyar,Loan,Branch Visit,SME,0,0,20,484.19,317535.47,0,906,0,5.54,0
1/13/2022,Tambaram,Savings,Mobile App,Corporate,5,2,18,542.58,453592.27,0,315,1575,0,33.33
1/13/2022,Tambaram,Current,Branch Visit,Retail,2,0,27,537.69,474189.07,1,118,236,0,0
1/13/2022,Tambaram,FD,Mobile App,SME,2,0,20,740.88,396745.86,0,368,736,0,0
1/13/2022,Tambaram,RD,Mobile App,Retail,2,0,33,2902.37,67265.47,0,271,542,0,0
1/13/2022,Tambaram,Loan,Internet Banking,SME,7,1,29,2285.3,202751.08,0,816,5712,2.85,12.5
1/13/2022,Guindy,Savings,Branch Visit,Corporate,4,1,25,1174.66,20816.75,1,379,1516,0,20
1/13/2022,Guindy,Current,Internet Banking,SME,3,1,24,2206.18,115260.41,0,282,846,0,25
1/13/2022,Guindy,FD,Branch Visit,Retail,5,1,24,1520.25,282067.84,1,981,4905,0,16.67
1/13/2022,Guindy,RD,Branch Visit,Retail,4,1,23,2082.36,367690.82,0,642,2568,0,20
1/13/2022,Guindy,Loan,Mobile App,SME,8,0,31,1745.01,144203.93,0,823,6584,2.98,0
1/13/2022,Nungambakkam,Savings,Branch Visit,Corporate,3,0,22,315.06,149362.99,0,903,2709,0,0
1/13/2022,Nungambakkam,Current,Mobile App,Retail,2,0,19,574.07,363640.2,0,969,1938,0,0
1/13/2022,Nungambakkam,FD,Internet Banking,Corporate,3,2,26,1152.07,38363.99,0,121,363,0,50
1/13/2022,Nungambakkam,RD,Mobile App,SME,4,0,29,875.93,354181.14,0,264,1056,0,0
1/13/2022,Nungambakkam,Loan,Branch Visit,Corporate,0,0,26,284.95,310536.48,0,613,0,0.71,0
1/14/2022,T Nagar,Savings,Internet Banking,Retail,4,0,30,1820.57,301877.87,0,753,3012,0,0
1/14/2022,T Nagar,Current,Internet Banking,Corporate,3,1,26,938.09,69097.98,0,823,2469,0,25
1/14/2022,T Nagar,FD,Mobile App,Corporate,5,3,31,1138.65,274947.64,0,542,2710,0,50
1/14/2022,T Nagar,RD,Branch Visit,Corporate,2,0,22,2054.98,499172.87,1,561,1122,0,0
1/14/2022,T Nagar,Loan,Branch Visit,Retail,3,0,26,2414.32,200579.83,0,472,1416,0.71,0
1/14/2022,Anna Nagar,Savings,Mobile App,Corporate,5,0,26,1163.07,47281.85,0,846,4230,0,0
1/14/2022,Anna Nagar,Current,Branch Visit,SME,2,0,28,1754.66,123174.46,1,353,706,0,0
1/14/2022,Anna Nagar,FD,Mobile App,Corporate,1,0,25,1620.48,420511.75,1,904,904,0,0
1/14/2022,Anna Nagar,RD,Internet Banking,SME,2,1,29,2757.05,354714.19,1,215,430,0,33.33
1/14/2022,Anna Nagar,Loan,Mobile App,SME,3,0,22,1887.36,483636.85,0,206,618,3.08,0
1/14/2022,Velachery,Savings,Mobile App,Retail,2,2,27,986.92,386511.1,0,452,904,0,66.67
1/14/2022,Velachery,Current,Internet Banking,Corporate,3,0,20,1201.87,380960.16,0,853,2559,0,0
1/14/2022,Velachery,FD,Branch Visit,Corporate,2,0,26,1084.51,149273.85,1,751,1502,0,0
1/14/2022,Velachery,RD,Internet Banking,SME,4,0,27,2160.64,332859.05,0,286,1144,0,0
1/14/2022,Velachery,Loan,Branch Visit,SME,3,2,24,510.42,285948.98,1,857,2571,0.1,50
1/14/2022,Adyar,Savings,Internet Banking,Retail,3,0,16,632.44,200728.95,0,967,2901,0,0
1/14/2022,Adyar,Current,Branch Visit,Retail,3,0,29,1156.2,27345.91,0,712,2136,0,0
1/14/2022,Adyar,FD,Internet Banking,Corporate,1,0,26,1145.88,101627.67,0,655,655,0,0
1/14/2022,Adyar,RD,Branch Visit,SME,4,0,32,2129.08,341495.73,0,280,1120,0,0
1/14/2022,Adyar,Loan,Mobile App,Retail,2,0,24,2073.72,21910.85,0,132,264,5.86,0
1/14/2022,Tambaram,Savings,Branch Visit,Retail,6,1,32,447.58,258141.5,0,522,3132,0,14.29
1/14/2022,Tambaram,Current,Mobile App,Corporate,3,2,27,964.7,43759.31,0,152,456,0,50
1/14/2022,Tambaram,FD,Mobile App,Corporate,5,2,26,770.47,492990.3,1,976,4880,0,33.33
1/14/2022,Tambaram,RD,Branch Visit,SME,4,3,34,2701.1,264418.68,0,211,844,0,60
1/14/2022,Tambaram,Loan,Branch Visit,Retail,1,0,29,1688.75,37014.04,0,397,397,0.1,0
1/14/2022,Guindy,Savings,Internet Banking,SME,3,2,21,1292.76,274751.12,1,950,2850,0,50
1/14/2022,Guindy,Current,Internet Banking,SME,3,1,20,1282.28,169338.9,0,879,2637,0,25
1/14/2022,Guindy,FD,Branch Visit,Retail,3,0,31,383.93,123208.22,0,788,2364,0,0
1/14/2022,Guindy,RD,Internet Banking,Corporate,5,1,25,1157.02,174271.3,1,614,3070,0,16.67
1/14/2022,Guindy,Loan,Mobile App,Retail,4,0,18,862.93,192485.78,0,238,952,5.4,0
1/14/2022,Nungambakkam,Savings,Mobile App,Corporate,2,0,17,255.7,322242.59,1,155,310,0,0
1/14/2022,Nungambakkam,Current,Branch Visit,Corporate,3,1,25,1137.65,484727.99,0,395,1185,0,25
1/14/2022,Nungambakkam,FD,Mobile App,Corporate,4,1,36,2441.04,313238.41,0,848,3392,0,20
1/14/2022,Nungambakkam,RD,Mobile App,Corporate,2,1,25,1172.05,388322.14,1,322,644,0,33.33
1/14/2022,Nungambakkam,Loan,Internet Banking,SME,3,0,21,276.17,148709.75,1,479,1437,5.39,0
1/15/2022,T Nagar,Savings,Internet Banking,SME,3,0,25,961.24,475181.13,0,672,2016,0,0
1/15/2022,T Nagar,Current,Branch Visit,SME,4,0,14,1187.77,443775.9,0,965,3860,0,0
1/15/2022,T Nagar,FD,Branch Visit,SME,2,0,29,664.06,463956.48,0,715,1430,0,0
1/15/2022,T Nagar,RD,Internet Banking,Retail,7,3,37,2161.43,430399.53,2,921,6447,0,37.5
1/15/2022,T Nagar,Loan,Mobile App,Retail,4,0,26,988.96,48030.46,0,527,2108,3.11,0
1/15/2022,Anna Nagar,Savings,Internet Banking,SME,6,1,19,1766.16,415354.7,0,304,1824,0,14.29
1/15/2022,Anna Nagar,Current,Branch Visit,Retail,3,1,28,2592.04,351912.11,0,548,1644,0,25
1/15/2022,Anna Nagar,FD,Mobile App,Corporate,4,1,20,823.29,321393.71,0,960,3840,0,20
1/15/2022,Anna Nagar,RD,Branch Visit,SME,2,0,24,846.35,284342.89,0,770,1540,0,0
1/15/2022,Anna Nagar,Loan,Mobile App,Retail,1,1,20,1963.72,229329.46,0,794,794,1.55,50
1/15/2022,Velachery,Savings,Mobile App,SME,3,0,27,299.05,177529.67,1,269,807,0,0
1/15/2022,Velachery,Current,Mobile App,SME,0,0,31,592.92,277319.48,0,790,0,0,0
1/15/2022,Velachery,FD,Branch Visit,SME,2,0,31,924.69,244265.92,0,909,1818,0,0
1/15/2022,Velachery,RD,Branch Visit,SME,3,0,24,410.35,120269.22,0,333,999,0,0
1/15/2022,Velachery,Loan,Mobile App,SME,2,1,30,436.52,188376.36,0,888,1776,3.91,33.33
1/15/2022,Adyar,Savings,Internet Banking,SME,0,0,27,302.06,114031.77,0,858,0,0,0
1/15/2022,Adyar,Current,Internet Banking,Retail,2,0,34,740.68,295232.34,1,604,1208,0,0
1/15/2022,Adyar,FD,Internet Banking,SME,2,1,25,2454.89,75094.83,0,489,978,0,33.33
1/15/2022,Adyar,RD,Branch Visit,Retail,1,1,23,1998.05,303293.04,0,370,370,0,50
1/15/2022,Adyar,Loan,Branch Visit,Corporate,2,0,24,517.51,50657.06,0,830,1660,4.03,0
1/15/2022,Tambaram,Savings,Branch Visit,SME,2,1,20,378.91,412774.39,0,136,272,0,33.33
1/15/2022,Tambaram,Current,Branch Visit,Corporate,2,1,27,2121.45,301379.44,1,851,1702,0,33.33
